description,addr,district,road,obj_type,district_num,type_num,area,room,dinning,bath,which_floor,total_floor,total_fee
✨一中🍎大誠成功路口金角店✅,台中市中區成功路315號,中區,成功路,店面,1,1,26.3,0.0,0.0,0.0,1,12,60000.0
近南屯交流道辦公大樓★專營商辦華府房屋,台中市西區五權西路一段,西區,五權西路一段,辦公,5,2,54.11,0.0,0.0,0.0,9,16,38959.0
全新店面1+2樓,台中市西屯區安和路,西屯區,安和路,店面,8,1,33.98,0.0,0.0,0.0,1,12,45493.0
正公益路勤美採光邊間辦公空間車位可另租,台中市西區公益路,西區,公益路,辦公,5,2,15.0,0.0,0.0,0.0,8,14,23800.0
質感大樓❖三面採光❖格局方正❖附隔間車位,台中市北區進化北路,北區,進化北路,辦公,2,2,93.02,0.0,0.0,0.0,9,20,44650.0
美業可獨立空調超值4-5人辦公室最後釋出,台中市西區台灣大道二段16號,西區,台灣大道二段,辦公,5,2,5.0,0.0,0.0,0.0,19,25,9500.0
🌟大角店🌟西區燙金大角店,台中市西區日興街,西區,日興街,店面,5,1,26.0,0.0,0.0,0.0,1,10,40800.0
"七期六米五寬一樓金店,前可停車,精緻裝潢",台中市西屯區朝貴路,西屯區,朝貴路,店面,8,1,20.3,0.0,0.0,0.0,2,5,50000.0
東山路超便宜吃市可油煙店面,台中市北屯區東山路二段,北屯區,東山路二段,店面,6,1,15.0,0.0,0.0,0.0,1,1,15000.0
🏆2人商務主管獨立辦公室,台中市南區國光路,南區,國光路,辦公,3,2,10.0,0.0,0.0,0.0,3,8,12600.0
北區漂亮辦公/園道旁方正格局,台中市北區進化北路,北區,進化北路,辦公,2,2,38.5,0.0,0.0,0.0,4,12,24080.0
全新店面✨合租可談✨辦公室最愛✨,台中市東區旱溪東路一段,東區,旱溪東路一段,店面,4,1,20.0,0.0,0.0,0.0,1,7,25999.0
綏遠路近漢口路麥仕佳麵包旁透店,台中市北區綏遠路一段,北區,綏遠路一段,店面,2,1,69.0,0.0,0.0,0.0,1,2,42000.0
近工業區交流道★附隔間-商辦專業如春房屋,台中市西屯區台灣大道四段,西屯區,台灣大道四段,辦公,8,2,75.95,0.0,0.0,0.0,8,12,47317.0
現成裝潢✿朝南✿馬上用－專營商辦華府房屋,台中市西屯區市政路500號,西屯區,市政路,辦公,8,2,85.2,0.0,0.0,0.0,9,29,80940.0
全新夜景有窗辦公大樓（有裝潢隔間）,台中市西屯區漢口路二段151號,西屯區,漢口路二段,辦公,8,2,45.0,0.0,0.0,0.0,15,16,27000.0
含一機附隔間🍎北屯崇德商圈🍎如春房屋,台中市北區進化北路,北區,進化北路,辦公,2,2,93.01,0.0,0.0,0.0,8,20,50581.0
承辦❤️全新臨路挑高樓店+平車含管理費,台中市北屯區祥順路二段,北屯區,祥順路二段,辦公,6,2,43.7,0.0,0.0,0.0,1,15,38000.0
❤文青風格❤精巧商辦,台中市北區英才路,北區,英才路,辦公,2,2,20.0,0.0,0.0,0.0,11,12,24240.0
新光三越秋紅谷✿七期辦公首選－華府房屋,台中市西屯區市政北七路186號,西屯區,市政北七路,辦公,8,2,65.11,0.0,0.0,0.0,6,28,61855.0
一樓透店❤️交流道口❤️門前好停車,台中市南區五權南路,南區,五權南路,店面,3,1,19.0,0.0,0.0,0.0,1,5,19000.0
7期商辦親家tpower超高樓秋紅谷柔霏,台中市西屯區市政北七路,西屯區,市政北七路,辦公,8,2,64.0,0.0,0.0,0.0,23,29,68806.0
台灣大道辦公★漂亮隔間－專營商辦華府房屋,台中市西區台灣大道二段,西區,台灣大道二段,辦公,5,2,53.43,0.0,0.0,0.0,11,27,41675.0
近台灣大道文心路⭐️優美商辦可租多車位⭐,台中市西屯區四川路87號,西屯區,四川路,辦公,8,2,93.58,0.0,0.0,0.0,-1,12,72486.0
適合美甲美容美睫捷運工業風格空間,台中市北屯區崇德路一段631號,北屯區,崇德路一段,辦公,6,2,9.0,0.0,0.0,0.0,17,22,15000.0
南興路店面－櫻花巨人,台中市北屯區南興路,北屯區,南興路,店面,6,1,38.65,0.0,2.0,1.0,1,15,50000.0
新市政七期大遠百全新洽公大廳挑高氣派含車,台中市西屯區青海路二段,西屯區,青海路二段,辦公,8,2,38.0,0.0,0.0,0.0,4,14,25500.0
SOGO勤美誠品/辦公室/1-6人/全含,台中市西區美村路一段22號,西區,美村路一段,辦公,5,2,5.0,0.0,0.0,0.0,7,14,3230.0
7期採光視野好9人以上包區含水電網桌椅,台中市南屯區文心路一段,南屯區,文心路一段,辦公,7,2,5.0,0.0,0.0,0.0,20,21,11000.0
北屯鼎天商務大樓大坪數低單價多戶可選,台中市北屯區文心路四段,北屯區,文心路四段,辦公,6,2,96.0,0.0,0.0,0.0,3,26,55670.0
火車站豐盛店面適工作室教室小店面,台中市中區柳川西路三段,中區,柳川西路三段,店面,1,1,18.0,1.0,0.0,1.0,4,5,11900.0
獨家🍎超熱鬧精誠路整棟透天店面,台中市西區精誠路,西區,精誠路,店面,5,1,68.13,0.0,0.0,0.0,1,3,60000.0
我是承辦❤️全新1+1房含平車視野美屋,台中市西屯區合江街12巷,西屯區,合江街,辦公,8,2,20.8,1.0,1.0,1.0,9,14,25000.0
科博館旁美商辦,台中市北區華美西街一段137號,北區,華美西街一段,辦公,2,2,40.2,0.0,0.0,0.0,11,12,46600.0
V.正中清路五米大面寬店面出租,台中市北區中清路一段,北區,中清路一段,店面,2,1,22.2,0.0,1.0,0.0,1,4,27000.0
台中新火車站前全新裝潢美學空間,台中市中區成功路10號,中區,成功路,辦公,1,2,14.0,0.0,0.0,0.0,3,12,12000.0
✨面科博方正附隔間✨商辦專業如春房屋,台中市西區博館路,西區,博館路,辦公,5,2,44.36,0.0,0.0,0.0,7,12,31105.0
世貿東海工業區，1+2樓黃金角店,台中市西屯區工業區一路58巷,西屯區,工業區一路,店面,8,1,33.0,0.0,0.0,0.0,1,12,25000.0
臺灣大道5人臨窗辦公室出租,台中市西屯區臺灣大道四段771號,西屯區,臺灣大道四段,辦公,8,2,10.0,0.0,0.0,0.0,9,12,13000.0
◎中區雙十路收租店面~是樓店可營登,台中市中區雙十路一段22號,中區,雙十路一段,店面,1,1,20.0,0.0,0.0,0.0,2,5,35000.0
逢甲青海路吃市樓店-適餐飲美容,台中市西屯區至善路,西屯區,至善路,店面,8,1,20.013,0.0,0.0,0.0,1,14,28800.0
黃金店面🍺三角窗🍺輕食可🍺可營登,台中市北屯區瀋陽路二段,北屯區,瀋陽路二段,店面,6,1,30.0,0.0,0.0,0.0,1,6,60000.0
東興商圈店面不可餐飲,台中市西區東興路三段,西區,東興路三段,店面,5,1,24.0,0.0,0.0,0.0,1,3,32000.0
昌平黃金大店面,台中市北屯區昌平路二段,北屯區,昌平路二段,店面,6,1,53.0,0.0,0.0,0.0,1,5,40000.0
文心大墩稀有全新未使用三層樓面寬店面平車,台中市南屯區大墩四街,南屯區,大墩四街,店面,7,1,53.13,0.0,0.0,0.0,1,14,80000.0
近興大店面適合各行各業(三房二廳附車位),台中市東區台中路,東區,台中路,店面,4,1,55.02,0.0,0.0,0.0,1,3,37624.0
✨全新商辦落成◆租金全包◆免費會議室,台中市東區公園東路,東區,公園東路,辦公,4,2,10.0,0.0,0.0,0.0,2,13,13000.0
最後一間!!台中獨立辦公室✨,台中市北區忠明路424號,北區,忠明路,辦公,2,2,3.0,0.0,0.0,0.0,5,20,6500.0
搶!黃金地段獨立辦公室~另有車位出租中,台中市北區台灣大道二段340號,北區,台灣大道二段,辦公,2,2,3.0,0.0,0.0,0.0,8,12,9900.0
全新電梯透天店面寬5米2可兼住家,台中市西屯區中清路三段,西屯區,中清路三段,店面,8,1,114.0,0.0,0.0,0.0,1,4,66000.0
專任出租七期南側優質店面文武百市皆宜,台中市西屯區惠來路一段,西屯區,惠來路一段,店面,8,1,13.465,0.0,0.0,0.0,4,4,32000.0
租-捷運G8正文心路三段白金商務大樓,台中市西屯區文心路三段,西屯區,文心路三段,辦公,8,2,66.03,0.0,0.0,0.0,7,12,43502.0
一中商圈大面寬透天平房金店面/適特色餐飲,台中市北區三民路三段,北區,三民路三段,店面,2,1,30.0,0.0,0.0,0.0,1,1,80000.0
一中商圈中友百貨旁邊間金店面/適合各行業,台中市北區五權路,北區,五權路,店面,2,1,85.0,0.0,0.0,0.0,1,3,68000.0
正永春東路黃金店面、南屯區公所對面,台中市南屯區永春東路,南屯區,永春東路,店面,7,1,39.0,0.0,0.0,0.0,1,4,38000.0
🌸(小茹的家)文心櫻花捷運正30米店面,台中市西屯區文心路三段,西屯區,文心路三段,店面,8,1,99.21,0.0,0.0,0.0,1,5,75000.0
台灣大道辦公★燙金門牌－專營商辦華府房屋,台中市西屯區台灣大道二段,西屯區,台灣大道二段,辦公,8,2,86.65,0.0,0.0,0.0,10,14,56323.0
教育大學❤️黃金店面#可工作室辦公室營登,台中市西區民生路,西區,民生路,店面,5,1,20.0,0.0,0.0,0.0,1,4,30000.0
五期萬壽公園知名早餐店尋接班人~免仲介費,台中市南屯區向上南路一段,南屯區,向上南路一段,店面,7,1,39.0,0.0,0.0,0.0,1,3,26000.0
北屯機捷單元12旁葳格學區投報高金店面,台中市北屯區松竹五路二段,北屯區,松竹五路二段,店面,6,1,22.863,0.0,0.0,0.0,1,12,51200.0
中清路人潮車潮聚集店面,台中市北區中清路一段,北區,中清路一段,店面,2,1,22.95,0.0,1.0,0.0,1,3,30000.0
東區全新金店🔥辦公美容文創⭐台電,台中市東區旱溪東路一段,東區,旱溪東路一段,辦公,4,2,25.2,0.0,0.0,0.0,1,6,25999.0
貨櫃倉庫出租,台中市北屯區水景街,北屯區,水景街,辦公,6,2,5.0,0.0,0.0,0.0,1,1,3800.0
正東光路土地78坪/雙店面百坪大空間/,台中市東區東光路,東區,東光路,店面,4,1,114.0,0.0,0.0,0.0,1,2,45000.0
台中市東區振興路387-1號,台中市東區振興路389號,東區,振興路,店面,4,1,8.0,0.0,0.0,0.0,1,3,15000.0
東山熱鬧商圈賺錢角間店面,台中市北屯區東山路一段,北屯區,東山路一段,店面,6,1,44.92,0.0,0.0,0.0,1,4,56000.0
超美的網拍基地及直播基地及設計公司,台中市北屯區文心路四段692號,北屯區,文心路四段,辦公,6,2,18.0,0.0,0.0,0.0,6,6,14000.0
柳川水岸旁廣三大中華整層百坪商辦,台中市西區民生路,西區,民生路,辦公,5,2,112.6,0.0,0.0,0.0,11,12,75000.0
全新店面轉讓正大連路三段包管理費,台中市北屯區大連路三段183號,北屯區,大連路三段,店面,6,1,22.0,0.0,0.0,0.0,1,9,30000.0
築創🅳東區黃金透店✪近74◆自由/十甲,台中市東區二聖街,東區,二聖街,店面,4,1,87.0,0.0,0.0,0.0,1,5,80000.0
公益大墩商圈-辦公室、工作室首選,台中市南屯區大昌街,南屯區,大昌街,辦公,7,2,20.0,0.0,0.0,0.0,6,7,15800.0
忠孝三井車站整棟黃金透店B1-4F,台中市東區建成路,東區,建成路,店面,4,1,115.0,0.0,0.0,0.0,1,4,40000.0
民權路✨熱鬧店面✨1+2F,台中市西區民權路,西區,民權路,店面,5,1,40.0,0.0,0.0,0.0,1,2,55000.0
朝富路黃金店面,台中市西屯區朝富路,西屯區,朝富路,店面,8,1,14.0,0.0,1.0,1.0,1,4,30000.0
捷運G9站辦公交通便利－專營商辦華府房屋,台中市西屯區文心路二段,西屯區,文心路二段,辦公,8,2,67.56,0.0,0.0,0.0,5,14,50295.0
Z精銳萌未來電梯店面1-4樓霸氣登場,台中市北屯區松竹五路一段,北屯區,松竹五路一段,店面,6,1,82.41,0.0,0.0,0.0,1,4,70000.0
Z西區勤美審計新村旁店面一樓,台中市西區向上路一段,西區,向上路一段,店面,5,1,16.22,0.0,0.0,0.0,1,2,50000.0
黃金店面✅營登✅騎樓可用✅台電,台中市西屯區漢口路二段,西屯區,漢口路二段,店面,8,1,41.0,0.0,0.0,0.0,1,1,35999.0
正逢甲路店鋪(逢甲大學正門口),台中市西屯區逢甲路3號,西屯區,逢甲路,店面,8,1,56.29,0.0,0.0,0.0,1,4,73400.0
精明商圈黃金店面,台中市西區精明一街,西區,精明一街,店面,5,1,71.0,0.0,0.0,0.0,1,3,48000.0
近北區一中店面可營登報稅甜點咖啡廳,台中市北區興中街,北區,興中街,店面,2,1,30.0,0.0,0.0,0.0,1,1,22000.0
精誠商圈大面寬金店,台中市西屯區大墩十九街,西屯區,大墩十九街,店面,8,1,56.33,0.0,0.0,0.0,1,5,80000.0
秋紅谷七期大坪數商辦多戶可選,台中市西屯區台灣大道三段,西屯區,台灣大道三段,辦公,8,2,44.68,0.0,0.0,0.0,4,19,55000.0
水湳市場內透天店面,台中市西屯區大鵬市場四巷2弄2號,西屯區,大鵬市場四巷,店面,8,1,18.36,0.0,0.0,0.0,1,2,16000.0
❗黃金地段店面⭐1+地下室⭐可營登可輕食,台中市北區中清路一段,北區,中清路一段,店面,2,1,40.0,0.0,0.0,0.0,2,5,30000.0
南屯嶺東精科園區旁店住兩用樓店,台中市南屯區春安三街222號,南屯區,春安三街,店面,7,1,31.0,0.0,0.0,0.0,1,9,29373.0
中友百貨一中商圈店面_住家,台中市北區三民路三段175巷,北區,三民路三段,店面,2,1,19.0,0.0,0.0,0.0,1,1,28000.0
🌸黎明商圈1樓店面~禁油,台中市南屯區黎明路,南屯區,黎明路,店面,7,1,20.0,0.0,0.0,0.0,1,4,25000.0
🛎柳川旁秒殺黃金店面/近火車站,台中市中區台灣大道一段,中區,台灣大道一段,店面,1,1,43.6,0.0,0.0,0.0,1,2,50000.0
🌞國泰Mega稀有三角窗店面賺錢金雞母,台中市北屯區南興一路,北屯區,南興一路,店面,6,1,31.0,0.0,0.0,0.0,1,13,66000.0
✨北興街黃金3樓透店（整理中）✨,台中市北區北興街,北區,北興街,店面,2,1,43.0,0.0,0.0,0.0,4,4,33000.0
9米面寬寬挑高金店面含雙車位,台中市北屯區松安街332號,北屯區,松安街,店面,6,1,30.8,0.0,0.0,0.0,1,14,98000.0
正西屯路西屯漢口商圈熱鬧吃市賺錢店面,台中市西屯區西屯路二段,西屯區,西屯路二段,店面,8,1,31.0,0.0,0.0,0.0,1,4,42000.0
出租黃金店面,台中市西屯區福雅路,西屯區,福雅路,店面,8,1,13.0,0.0,0.0,0.0,1,4,15200.0
正大墩路金店面,台中市南屯區大墩路,南屯區,大墩路,店面,7,1,40.0,0.0,0.0,0.0,1,5,60000.0
兩面採光格局方正小而美優質商辦,台中市西區公益路161號,西區,公益路,辦公,5,2,20.27,0.0,0.0,0.0,5,14,24622.0
北屯太原車站大面寬店面,台中市北屯區東光路822巷7號,北屯區,東光路,店面,6,1,30.0,0.0,0.0,0.0,1,1,36000.0
📣🐑正安和路黃金店面F戶📣,台中市西屯區安和路,西屯區,安和路,店面,8,1,43.6,0.0,0.0,0.0,1,2,76000.0
🏆企業首選商務8人獨立辦公室New~,台中市南區國光路,南區,國光路,辦公,3,2,20.0,0.0,0.0,0.0,3,8,28800.0
文心路一段市中心精華地段物超所值快來租吧,台中市南屯區文心路一段,南屯區,文心路一段,辦公,7,2,20.0,0.0,0.0,0.0,3,29,19600.0
🔥全新臨路角間店面🔥禁油煙👍誠可議,台中市西屯區何厝街,西屯區,何厝街,店面,8,1,20.0,0.0,0.0,0.0,1,4,35000.0
築創🅳整棟3樓✪透店◆草悟道/教育大學,台中市西區民權路,西區,民權路,店面,5,1,40.0,0.0,0.0,0.0,1,2,55000.0
理想貴族社區大樓1+2樓店,台中市南屯區東興西街9號,南屯區,東興西街,店面,7,1,13.0,0.0,0.0,0.0,1,12,18300.0
火車站前🌈正臺灣大道站前店面～可餐飲,台中市中區台灣大道一段,中區,台灣大道一段,店面,1,1,43.56,0.0,0.0,0.0,1,3,98000.0
近中科東海#一樓黃金店面#可倉儲辦公室,台中市西屯區西屯路三段,西屯區,西屯路三段,店面,8,1,40.0,0.0,0.0,0.0,1,3,35000.0
北區天祥街開放空間邊間店面【吃市】,台中市北區天祥街,北區,天祥街,店面,2,1,30.25,0.0,0.0,0.0,1,5,35000.0
獨棟雙十路8米面寬店面,台中市中區雙十路一段,中區,雙十路一段,店面,1,1,34.0,0.0,0.0,0.0,1,2,30000.0
漢口商圈店面,台中市西屯區漢口路一段,西屯區,漢口路一段,店面,8,1,20.0,0.0,0.0,0.0,1,3,32000.0
北屯松竹昌平商圈百業店面💎9米大面寬,台中市北屯區松安街,北屯區,松安街,店面,6,1,30.8,0.0,0.0,0.0,1,14,80820.0
黃金店面~台水電~可餐飲~可營登報稅~,台中市南區復興路二段,南區,復興路二段,店面,3,1,13.0,0.0,0.0,0.0,1,1,20000.0
忠明VS中清#大面寬黃金店面,台中市北區中清路一段,北區,中清路一段,店面,2,1,10.0,0.0,0.0,0.0,1,12,36000.0
正向上路上#黃金店面#車潮人流超多,台中市西區向上路一段,西區,向上路一段,店面,5,1,10.0,0.0,0.0,0.0,1,5,42000.0
~稀有~天空樹旁大地坪大坪數露臺金店,台中市西區五權西六街,西區,五權西六街,店面,5,1,30.0,0.0,0.0,0.0,1,2,35000.0
辦公室出租採光佳通風優,台中市西區五權路,西區,五權路,辦公,5,2,20.0,0.0,0.0,0.0,5,22,16800.0
南區文武百市店面,台中市南區復興路一段,南區,復興路一段,店面,3,1,26.0,0.0,0.0,0.0,1,4,30000.0
(頂讓)三層樓店臨20米大路免仲介費,台中市南屯區大業路,南屯區,大業路,店面,7,1,50.0,0.0,0.0,0.0,1,3,56000.0
公益商圈工業風辦公室,台中市南屯區大進街490號,南屯區,大進街,辦公,7,2,49.8,0.0,0.0,0.0,4,10,49000.0
優質店面/辦公室/工作室(全新空調設備),台中市西區民生路,西區,民生路,店面,5,1,22.0,0.0,0.0,0.0,1,4,30000.0
B1+1+2樓五期賺錢好店面,台中市南屯區大墩七街,南屯區,大墩七街,店面,7,1,37.83,3.0,3.0,2.0,1,12,36200.0
正昌平路金透店~臨金谷市場,台中市北屯區昌平路二段,北屯區,昌平路二段,店面,6,1,38.0,0.0,0.0,0.0,1,2,40000.0
台中東區近火車站74線吉旺商業大樓樓層招,台中市東區自由路四段314號,東區,自由路四段,辦公,4,2,130.0,0.0,0.0,0.0,5,9,65800.0
北屯國小金店面，好停車,台中市北屯區北屯路,北屯區,北屯路,店面,6,1,33.54,0.0,0.0,0.0,1,4,30000.0
唯美君悅二樓美店工作坊,台中市西屯區西屯路二段,西屯區,西屯路二段,店面,8,1,37.94,0.0,0.0,0.0,2,4,38600.0
台灣大道，110人獨立辦公室，包水電,台中市西屯區台中港路二段906號,西屯區,台中港路二段,辦公,8,2,4.0,0.0,0.0,0.0,4,8,6001.0
公益路獨立空調秘書服務超值4人辦公室,台中市南屯區公益路二段61號,南屯區,公益路二段,辦公,7,2,4.0,0.0,0.0,0.0,3,17,7500.0
13F高樓視野好!仁和路分租辦公室C室,台中市南區仁和路292號,南區,仁和路,辦公,3,2,30.0,0.0,0.0,0.0,13,13,10800.0
💖中清路店面💖可租三店面,台中市北區中清路一段705號,北區,中清路一段,店面,2,1,28.0,0.0,0.0,0.0,1,4,50000.0
💓昌平商圈整棟透店💓要租要快~~,台中市北屯區昌平路一段282號,北屯區,昌平路一段,店面,6,1,40.0,0.0,0.0,0.0,1,3,40000.0
香蕉新樂園旁優質商業區辦公室。,台中市北區雙十路二段,北區,雙十路二段,辦公,2,2,55.0,0.0,0.0,0.0,6,7,18000.0
達觀商務中心--大墩中心個人辦公座位出租,台中市南屯區大墩四街321號,南屯區,大墩四街,辦公,7,2,4.0,0.0,0.0,0.0,-1,14,4200.0
七期旁辦公室、營登，含冷氣電費附桌椅,台中市西屯區大隆路167號,西屯區,大隆路,辦公,8,2,4.0,0.0,0.0,0.0,2,12,5500.0
南屯市場全新店面/適美甲美髮無油煙行業,台中市南屯區南屯路二段,南屯區,南屯路二段,店面,7,1,20.0,0.0,0.0,0.0,1,4,25000.0
中友/中科大💥全新黃金店面可餐飲,台中市北區五權路500巷,北區,五權路,店面,2,1,20.0,0.0,0.0,0.0,1,4,35000.0
全新裝潢勤美商圈工業風獨立空調質感辦公室,台中市西區台灣大道二段181號,西區,台灣大道二段,辦公,5,2,4.0,0.0,0.0,0.0,-1,15,7000.0
獨立商務空間出租(包水電管理網路),台中市西區台灣大道二段,西區,台灣大道二段,辦公,5,2,4.0,0.0,0.0,0.0,17,20,6000.0
