addr,district,road,description,area,room,bath,dinning,obj_type,which_floor,total_floor,mgnt_fee,rent_fee
台中市北區北平四街,北區,北平四街,捷運中清文心G7首綻~視野小豪宅稀有釋出,22.76,1.0,1.0,1.0,整層住家,9,15,,22500.0
台中市西屯區上石北二巷,西屯區,上石北二巷,可貓美屋@類一房一廳@電梯管理員西屯,13.0,1.0,1.0,0.0,獨立套房,3,8,"1,000元/月",12999.0
台中市西屯區西屯路二段,西屯區,西屯路二段,近逢甲僑光⭐系統裝潢⭐機車位⭐,12.0,0.0,0.0,0.0,車位,4,6,"1,000元/月",12999.0
台中市北區三民路三段,北區,三民路三段,強！一中商圈蛋黃區黃金店舖,19.2,0.0,1.0,1.0,店面,1,5,,45000.0
台中市西屯區青海南街,西屯區,青海南街,稀有裝潢全配兩房★車位可另租★交流道旁,20.0,2.0,1.0,2.0,整層住家,8,29,"3,000元/月",24000.0
台中市西區美村路一段102巷,西區,美村路一段,秒殺可貓近勤美✨陽台獨洗✨流理臺✨,13.0,1.0,1.0,0.0,獨立套房,1,3,"1,000元/月",10999.0
台中市南區五權南路,南區,五權南路,🔸中興大學🔸全新電梯套房陽台獨洗🔸,8.0,1.0,1.0,0.0,獨立套房,2,7,,11500.0
台中市北區永興街,北區,永興街,採光通風❤️樓中樓❤️永興商圈,15.0,1.0,1.0,0.0,獨立套房,6,6,,18000.0
台中市南屯區嶺東南路,南屯區,嶺東南路,🔥南屯嶺東🔥兩房全配🔥平面車位,25.0,2.0,1.0,2.0,整層住家,8,15,,25500.0
台中市中區成功路306巷,中區,成功路,近一中商圈超美藍天大套房~歡迎賞屋哦~,9.77,1.0,1.0,0.0,獨立套房,3,16,800元/月,7000.0
台中市西屯區上石北二巷,西屯區,上石北二巷,貓宅🔥陽台獨洗⭐電梯管理⭐新光逢甲,13.5,1.0,1.0,0.0,獨立套房,3,8,"1,000元/月",12999.0
台中市北區大德街,北區,大德街,✨正一房一廳✨流理臺電磁爐✨完整住宅機能,15.0,1.0,1.0,0.0,獨立套房,2,5,"1,000元/月",13500.0
台中市南區福田二街,南區,福田二街,超大3+1房❤️管理員❤️可補家具電❤️,43.0,3.0,2.0,2.0,整層住家,6,15,"3,000元/月",24999.0
台中市北區國強街132巷,北區,國強街,👍全新裝潢👍採光佳,6.0,1.0,1.0,0.0,獨立套房,7,8,,11000.0
台中市北區德化街,北區,德化街,👍全新裝潢👍採光佳,7.0,1.0,1.0,0.0,獨立套房,2,2,,9000.0
台中市北屯區國強街,北屯區,國強街,🔸親親戲院旁門前雙車位🔸整棟透天🔸,82.0,8.0,4.0,2.0,住宅,1,4,無,35000.0
台中市北屯區大連北街14巷,北屯區,大連北街,🌵富築🌵可貓🌵獨洗曬🌵子母車,10.0,1.0,1.0,0.0,獨立套房,2,3,500元/月,7999.0
台中市北區北平路一段,北區,北平路一段,中清捷運站❤陽台獨洗休閒區~流理臺,16.0,1.0,1.0,0.0,獨立套房,4,5,"1,000元/月",11500.0
台中市西屯區櫻城六街,西屯區,櫻城六街,西屯.逢甲商圈.台水電..二大陽台.可寵,54.25,5.0,2.0,2.0,整層住家,2,9,無,30000.0
台中市南區大慶街二段,南區,大慶街二段,5房3廳6衛2陽愛買商圈/捷運/中山醫,53.0,5.0,6.0,3.0,整層住家,1,4,無,38000.0
台中市南區學府路,南區,學府路,限女⭐近興大陽台獨洗⭐免爬高樓⭐小資必看,10.12,1.0,1.0,0.0,獨立套房,3,5,"1,000元/月",5499.0
台中市西屯區福上巷,西屯區,福上巷,逢甲乾淨套房找我5000-10000都有,10.0,1.0,1.0,0.0,獨立套房,2,4,"1,000元/月",5000.0
台中市北屯區敦富二街,北屯區,敦富二街,傢俱電可談.惠宇全新三房平車新冷暖冷氣,46.0,3.0,2.0,2.0,整層住家,4,15,,33000.0
台中市北屯區陳平一街78號,北屯區,陳平一街,秒殺★陽台＋獨洗＋沙發＋電梯★北屯區,13.0,1.0,1.0,0.0,獨立套房,2,3,,11000.0
台中市南屯區嶺東南路,南屯區,嶺東南路,✨台水電✨附家具✨另租平車✨管理員,17.0,2.0,1.0,2.0,整層住家,11,15,,22000.0
台中市北屯區水湳路,北屯區,水湳路,小資首選❤水湳經貿❤陽台獨洗❤,8.0,1.0,1.0,0.0,獨立套房,3,5,"1,000元/月",5999.0
台中市北區博館東街,北區,博館東街,博館商圈111坪商用空間出租,111.9,0.0,0.0,0.0,辦公,B1,12,5000元/月,80000.0
台中市北區中清路一段596號,北區,中清路一段,中清路超值兩房,20.0,2.0,1.0,1.0,住宅,2,5,,21000.0
台中市南屯區春安三街,南屯區,春安三街,秒殺微笑城市@嶺東三房平車附家具,22.0,3.0,2.0,2.0,整層住家,6,15,"2,500元/月",24000.0
台中市西屯區中平路212號,西屯區,中平路,水湳經貿中平路大角店室內約52坪生意好!,52.0,0.0,0.0,0.0,店面,1,12,1800元/月,80000.0
台中市北區忠太東路,北區,忠太東路,高級社區套房採光佳可租補入戶籍免仲介費,7.0,1.0,1.0,0.0,獨立套房,8,21,500元/月,7500.0
台中市西屯區大鵬路,西屯區,大鵬路,🌸全新完工🌸獨洗獨曬🌸超大空間,10.0,1.0,1.0,0.0,獨立套房,3,5,999元/月,11999.0
台中市西區三民路一段,西區,三民路一段,W社宅免仲介可申請租補,6.0,1.0,1.0,0.0,獨立套房,11,19,,6300.0
台中市南區復興路三段,南區,復興路三段,❤️文創園區.綠空廊道.三角窗大店面,106.0,0.0,0.0,0.0,店面,1,4,,70000.0
台中市北屯區后庄二街,北屯區,后庄二街,水湳全新兩房附平車高樓層視野戶需自備家具,17.0,2.0,1.0,2.0,整層住家,11,11,"2,000元/月",25000.0
台中市西區大仁街56號,西區,大仁街,科博館勤美、中國醫藥學院，管理員獨立套房,9.0,1.0,1.0,0.0,獨立套房,6,8,512元/月,5900.0
台中市南屯區南屯路二段529號,南屯區,南屯路二段,秒殺★近南屯國民運動中心★南屯區★,10.0,1.0,1.0,0.0,獨立套房,3,5,,7500.0
台中市西區台灣大道二段,西區,台灣大道二段,精華地段⭐️採光絕佳⭐️精美裝修⭐️如春,22.4,0.0,0.0,0.0,辦公,10,14,,44100.0
台中市北屯區平德路,北屯區,平德路,🌸電梯套房🌸獨洗獨曬🌸需附良民證,10.0,1.0,1.0,0.0,獨立套房,2,5,999元/月,9999.0
台中市東區富貴街,東區,富貴街,🐱可寵🐶一中首選|精緻套房|流理臺,12.0,1.0,1.0,0.0,獨立套房,5,5,"1,000元/月",12500.0
台中市北區三民路三段,北區,三民路三段,👍全新裝潢👍採光佳😺可貓,8.0,1.0,1.0,0.0,獨立套房,7,10,無,15000.0
台中市北屯區軍福七路,北屯區,軍福七路,Z[惠宇富山居]優質社區大三房平車,57.47,3.0,2.0,2.0,住宅,13,15,,33000.0
台中市東區東英十七街59號,東區,東英十七街,全新落成永久棟距🍃稀有4房🍃需公證,30.0,4.0,2.0,2.0,整層住家,14,21,無,39999.0
台中市北屯區文心路四段633號,北屯區,文心路四段,崇德文心商圈大坪數多功能空間98.5坪,98.0,1.0,1.0,0.0,整層住家,B1,24,無,50000.0
台中市西屯區河南路二段,西屯區,河南路二段,可貓大套⭐類一房一廳⭐陽台獨洗⭐機車好停,12.0,1.0,1.0,0.0,獨立套房,3,5,,12000.0
台中市南屯區惠德街286號,南屯區,惠德街,❤秒殺★陽台＋獨洗＋沙發★北屯區★,15.0,1.0,1.0,0.0,獨立套房,2,5,,20000.0
台中市西屯區台灣大道四段,西屯區,台灣大道四段,🔥木質地板/百萬裝潢/交通便利,30.0,2.0,2.0,2.0,整層住家,9,15,"3,260元/月",27999.0
台中市南屯區保安十街,南屯區,保安十街,❤️精科全新電梯套房台水電可戶籍租補,15.0,1.0,1.0,0.0,獨立套房,5,6,,16500.0
台中市北區永興街,北區,永興街,採光通風❤️樓中樓❤️永興商圈,13.0,1.0,1.0,1.0,整層住家,6,6,,18000.0
台中市北區北平路二段30巷,北區,北平路二段,🏠北區大套房正一房一廳獨洗曬,16.0,1.0,1.0,1.0,整層住家,1,4,無,14000.0
台中市北屯區松竹路二段346巷,北屯區,松竹路二段,好室成家|一卡皮箱可住|免仲可租補~,33.0,3.0,2.0,2.0,整層住家,4,12,"2,000元/月",22000.0
台中市西區向上路一段,西區,向上路一段,大空間台電🍃厲害採光🍃健身景觀樓層,15.0,1.0,0.0,0.0,雅房,5,6,,5999.0
台中市西屯區中清路三段,西屯區,中清路三段,獨家水湳中科獨立森林全新雙車邊間電墅,103.0,4.0,5.0,3.0,整層住家,1,4,"6,250元/月",70000.0
台中市西區台灣大道二段,西區,台灣大道二段,全新裝修⭐️16-20人空間使用附家具,26.7,0.0,0.0,0.0,辦公,10,14,無,50400.0
台中市西屯區臺灣大道二段,西屯區,臺灣大道二段,正臺灣大道商辦,53.0,,,,辦公,11,12,4448,48000.0
台中市西屯區上明三街18號,西屯區,上明三街,正2房空屋進新光三越逢甲商圈,13.39,2.0,1.0,1.0,整層住家,10,14,910元/月,14000.0
台中市北區東光路,北區,東光路,好室成家|社宅免仲|可租補最高7200元,20.0,2.0,1.0,2.0,整層住家,2,16,"1,000元/月",16000.0
台中市西屯區永福路,西屯區,永福路,大俊國C棟獨立套房,11.0,1.0,1.0,0.0,獨立套房,12,19,,8800.0
台中市北區永興街,北區,永興街,採光通風❤️陽光獨洗曬❤️全新整理,5.0,1.0,1.0,0.0,獨立套房,2,6,,8000.0
台中市北屯區北華街101號,北屯區,北華街,❤秒殺★可寵＋電梯★北屯區★,13.0,1.0,1.0,0.0,獨立套房,2,2,,6500.0
台中市北屯區漢口路五段,北屯區,漢口路五段,正漢口路黃金透店可報稅營登,100.0,6.0,4.0,4.0,整層住家,1,4,,35000.0
台中市東區東英十七街,東區,東英十七街,東區全新三房平車可寵可貓可狗中山商圈旁,26.0,3.0,2.0,2.0,整層住家,11,24,,30000.0
台中市西區忠明南路,西區,忠明南路,夏都3房平車洽📞劉媽媽預約,46.93,3.0,2.0,2.0,住宅,6,15,4050,39000.0
台中市西屯區台灣大道四段,西屯區,台灣大道四段,東海靜一房含車位(含管理費。報稅),13.98,1.0,1.0,1.0,整層住家,11,15,,20000.0
台中市西屯區環中路三段,西屯區,環中路三段,七期赫里翁傳奇三房平面車位裝潢朝東景觀戶,25.5,3.0,2.0,2.0,整層住家,14,27,"3,000元/月",35000.0
台中市北屯區太順路,北屯區,太順路,社會住宅🌳近74優質美2房🌳可請租補,17.18,2.0,1.0,2.0,整層住家,7,15,無,27000.0
台中市北區育強街139號,北區,育強街,溫馨套房出租,4.0,1.0,1.0,0.0,分租套房,6,6,,4000.0
台中市北區太平路29號,北區,太平路,💖一中商圈💖麥當勞對面💖A級店面,56.77,0.0,0.0,0.0,店面,1,2,無,250000.0
台中市北屯區南興路,北屯區,南興路,捷運總站⭐高級貴族感⭐尊榮享受⭐平車⭐搶,25.22,2.0,2.0,2.0,整層住家,8,19,"3,000元/月",20000.0
台中市西屯區精明路,西屯區,精明路,全新⭐第一手家具⭐陽台獨洗⭐小廚房⭐搶,10.12,1.0,1.0,0.0,獨立套房,3,4,"1,000元/月",12000.0
台中市北區一中街,北區,一中街,❤️與築間當鄰居臨路一中益民商圈,57.0,0.0,0.0,0.0,住宅,1,7,,219999.0
台中市西區民生路,西區,民生路,美術館附近套房有陽台有流理台能煮,7.36,1.0,1.0,0.0,獨立套房,17,22,722元/月,7500.0
台中市北屯區敦富路,北屯區,敦富路,好市多旁最大兩房租金含車含管30000,19.52,2.0,1.0,2.0,整層住家,7,15,,30000.0
台中市西屯區國安一路,西屯區,國安一路,雲世紀+傢具電全配+平面車位,18.0,2.0,1.0,2.0,整層住家,5,21,"2,300元/月",23000.0
台中市北屯區長順街43號,北屯區,長順街,大面寬店墅.工作室.公司行號,75.0,0.0,0.0,0.0,店面,1,4,1000元/月,80000.0
台中市北區忠明路,北區,忠明路,🍺富築🍺獨洗陽台🍺飲水機🍺子母車,10.0,1.0,1.0,0.0,獨立套房,4,5,500元/月,8499.0
台中市南屯區嶺東路,南屯區,嶺東路,全新黃金三角窗歡迎品牌連鎖餐飲進駐,76.0,0.0,0.0,0.0,住宅,1,6,無,180000.0
台中市北區一中街277號,北區,一中街,正一中街邊間旗艦店面1+2樓,57.0,0.0,0.0,0.0,店面,1,7,10800元/月,219999.0
台中市西區精明路,西區,精明路,西區精華商圈1+B1樓店面,25.0,0.0,0.0,0.0,店面,1,4,,40000.0
台中市西區臺灣大道二段307號,西區,臺灣大道二段,正台灣大道燙金門牌無敵採光漂亮視野辦公室,5.0,0.0,0.0,0.0,辦公,6,28,3501元/月,6999.0
台中市西區福人街44巷2號,西區,福人街,台中市西區超優質套房出租中,5.0,1.0,1.0,0.0,獨立套房,3,3,200元/月,5000.0
台中市西屯區黎明路三段,西屯區,黎明路三段,❤秒殺★可貓★西屯區★,13.0,1.0,1.0,1.0,整層住家,3,4,,14500.0
台中市南屯區益昌六街,南屯區,益昌六街,惠宇高樓景觀裝潢三改兩大空間/含管平車,30.0,2.0,2.0,2.0,整層住家,12,21,,45000.0
台中市西屯區臺灣大道四段,西屯區,臺灣大道四段,中港首璽一房一廳,23.66,1.0,1.0,1.0,住宅,3,26,1421,17800.0
台中市西屯區文心路三段,西屯區,文心路三段,世界之心~高樓景觀飯店式小豪宅,29.0,2.0,2.0,1.0,整層住家,10,18,無,28000.0
台中市西屯區西屯路三段141巷25號,西屯區,西屯路三段,永福路商圈，全新裝潢大雅房附大陽台,4.0,1.0,0.0,0.0,雅房,4,4,,3800.0
台中市中區成功路,中區,成功路,社會住宅🌳鄰台中車站溫馨美套🌳可租補,13.08,1.0,1.0,0.0,獨立套房,3,7,無,8000.0
台中市北屯區敦富一街,北屯區,敦富一街,松竹領航全新未住可寵高樓2+1房車位,37.0,2.0,1.0,2.0,整層住家,11,13,,23500.0
台中市南屯區文心南路,南屯區,文心南路,全新有電梯1房1廳獨洗曬高檔裝潢,10.0,1.0,1.0,0.0,獨立套房,3,5,,18000.0
台中市北屯區敦富路,北屯區,敦富路,傢俱全配含車含管視野超棒一卡皮箱入住,20.0,2.0,1.0,2.0,整層住家,7,15,,30000.0
台中市北屯區文心路四段464號,北屯區,文心路四段,正文心路捷運大坪數金店面出租,100.0,0.0,0.0,0.0,店面,1,18,,72000.0
台中市西屯區逢甲路,西屯區,逢甲路,逢甲夜市正逢甲路鬧區透天金店面（出租）,100.0,0.0,0.0,0.0,店面,1,4,,110000.0
台中市南區復興路三段,南區,復興路三段,台中車站新時代大魯閣台中酒廠文創辦公室,69.21,0.0,0.0,0.0,辦公,11,12,4780元/月,39800.0
台中市北區中清路一段,北區,中清路一段,❤秒殺❤近大潤發❤黃金店面,25.0,0.0,0.0,0.0,店面,1,4,,27000.0
台中市北屯區北平路三段87號,北屯區,北平路三段,店面北屯區透天店面北平路餐飲首選,25.0,0.0,0.0,0.0,店面,B1,4,,43000.0
台中市西屯區弘孝路161號,西屯區,弘孝路,🔥新光商圈🔥佳茂康朵🔥精裝兩房浴缸,20.0,2.0,1.0,2.0,整層住家,9,12,"2,000元/月",27000.0
台中市北區太平路,北區,太平路,一中商圈真正A級地段稀有釋出黃金店面,56.77,0.0,0.0,0.0,店面,1,2,,200000.0
台中市西屯區朝馬七街1號,西屯區,朝馬七街,工商登記，個人辦公室（台中七期）,1.0,0.0,0.0,0.0,辦公,1,5,,2000.0
台中市南屯區文心南五路230號,南屯區,文心南五路,適合醫美診所黃金店面整棟花園包圍,60.0,0.0,0.0,0.0,店面,1,3,,150000.0
台中市北區進化北路,北區,進化北路,辦公室內75坪一層一戶車位冷氣適補習診所,88.5,0.0,0.0,0.0,辦公,2,10,3000元/月,50000.0
台中市北屯區文心路四段,北屯區,文心路四段,近文心崇德#B1黃金店面#超大空間,98.5,0.0,0.0,0.0,店面,B1,22,無,55000.0
台中市南區工學路155巷,南區,工學路,台水電可各行各業，超大坪數，挑高5.5米,42.0,0.0,0.0,0.0,住宅,1,5,,40000.0
台中市西屯區中清路二段1250巷,西屯區,中清路二段,水湳經貿電梯3房👑雙衛浴🔱全新整理,40.0,3.0,2.0,2.0,整層住家,7,8,"3,000元/月",26000.0
台中市南區台中路,南區,台中路,南區店面便宜出租★機能便利★空間大,25.0,0.0,0.0,0.0,店面,1,6,,28000.0
台中市南區台中路,南區,台中路,秒殺人流車流多✨可營登✨便宜划算✨,25.0,0.0,0.0,0.0,住宅,1,1,無,27999.0
台中市北屯區敦富一街,北屯區,敦富一街,北屯好事多-新屋-平面車位,36.0,2.0,1.0,1.0,整層住家,6,12,"2,320元/月",22000.0
台中市北區德化街,北區,德化街,便宜大三房✨合租必選✨傢俱全配✨機能炸好,30.0,3.0,1.0,1.0,整層住家,2,5,"1,300元/月",17500.0
台中市南屯區大容西街,南屯區,大容西街,可貓獨洗烘❤衛浴開窗❤採光大空間❤七期,10.0,1.0,1.0,0.0,獨立套房,1,6,,12000.0
台中市西區忠明南路,西區,忠明南路,鄉林夏都三房平車🔺不菸不寵✅含管,29.0,3.0,2.0,2.0,整層住家,6,15,"4,160元/月",32000.0
台中市西屯區安和路,西屯區,安和路,中科新生活❤大城仰雲❤精緻美三房,20.0,3.0,2.0,2.0,整層住家,8,12,"2,930元/月",33000.0
台中市西屯區四川東街,西屯區,四川東街,正青海路近文心路/超大3房/有管理,27.04,3.0,2.0,2.0,整層住家,5,5,"1,390元/月",15800.0
台中市西區大忠南街,西區,大忠南街,美術館/高樓層/景觀大四房/B1大平車,65.0,4.0,2.0,2.0,整層住家,15,15,"3,325元/月",36000.0
台中市西屯區市政北一路,西屯區,市政北一路,總太觀心歌劇院視野,72.71,4.0,2.0,2.0,住宅,4,13,"$6,023元(不含租金內)",46000.0
台中市西區美村路一段576巷,西區,美村路一段,★近南屯★全新★超美★系統★獨洗陽台★速,13.2,1.0,1.0,0.0,獨立套房,5,6,"1,000元/月",8999.0
台中市北屯區敦化路一段,北屯區,敦化路一段,高樓3房美景♥超美裝潢♥好市多♥超大坪數,50.0,3.0,2.0,2.0,整層住家,11,12,"3,180元/月",30000.0
台中市北區台灣大道二段,北區,台灣大道二段,近科博館勤美商圈⭐️優質商辦⭐️如春房屋,132.69,0.0,0.0,0.0,辦公,4,12,8625元/月,45000.0
台中市南屯區黎明路二段,南屯區,黎明路二段,【三采陽光麗景】4房平面車位,30.0,4.0,2.0,2.0,整層住家,3,16,"2,850元/月",30000.0
台中市南區大慶街二段,南區,大慶街二段,南區近中山醫🔸電梯管理員🔸限女,10.0,1.0,1.0,0.0,獨立套房,11,12,"1,000元/月",6499.0
台中市西屯區文心路三段6號,西屯區,文心路三段,近文心台灣大道.捷運3+1房~含雙平車,108.32,4.0,3.0,2.0,整層住家,3,28,"7,680元/月",45000.0
台中市西區公益路,西區,公益路,勤美可寵大兩房✨合租首選✨價格超甜✨速洽,28.0,2.0,1.0,1.0,整層住家,6,7,"2,000元/月",19000.0
台中市北屯區松竹五路一段,北屯區,松竹五路一段,葳格💖質感建商兩房平車💖我是主承辦,17.0,2.0,1.0,2.0,整層住家,3,12,"2,400元/月",22000.0
台中市北屯區崇德路一段,北屯區,崇德路一段,全新可寵可工作室可住，管理室子母車飲水機,12.0,1.0,1.0,0.0,獨立套房,1,5,"1,000元/月",10000.0
台中市西屯區文心路三段,西屯區,文心路三段,極限秒殺✨頂級大露台✨超大空間✨有流理台,16.0,1.0,1.0,1.0,整層住家,3,5,"1,000元/月",15500.0
台中市西屯區文心路三段129巷,西屯區,文心路三段,絕不釣魚💎全新未住/變頻/管理員/陽台,18.0,1.0,1.0,0.0,獨立套房,6,6,"2,000元/月",12999.0
