description,addr,district,road,obj_type,district_num,type_num,area,room,dinning,bath,which_floor,total_floor,total_fee
近中國醫崇德路公寓套房,台中市北區崇德路一段724巷,北區,崇德路一段,分租套房,2,2,5.0,1.0,0.0,1.0,5,5,7000.0
親家福星道兩房＋車位,台中市西屯區福吉街,西屯區,福吉街,整層住家,8,3,14.0,2.0,2.0,1.0,3,15,25000.0
♛稀有可寵♛超大間♛陽台獨洗♛無敵採光♛,台中市南區建國南路一段,南區,建國南路一段,獨立套房,3,1,13.0,1.0,0.0,1.0,2,5,11999.0
全新整理✅陽台獨洗✅超大間✅走路博館,台中市西區博館三街,西區,博館三街,獨立套房,5,1,8.92,1.0,0.0,1.0,4,5,7000.0
🔥近勤美🔥安靜生活,台中市西區五權西五街,西區,五權西五街,整層住家,5,3,20.0,3.0,2.0,2.0,2,5,21000.0
@近益民、中友商圈公寓,台中市北區三民路三段,北區,三民路三段,住宅,2,4,18.27,1.0,0.0,1.0,4,4,12000.0
美)一中商圈~大兩房平車~高樓採光戶,台中市北區育樂街68號,北區,育樂街,整層住家,2,3,20.0,2.0,2.0,1.0,8,16,27499.0
🔥近火車站🔥採光佳🔥超質感套房,台中市北區自強街35巷,北區,自強街,獨立套房,2,1,6.0,1.0,0.0,1.0,2,5,10500.0
逢甲商圈陽台大套房,台中市西屯區至善路,西屯區,至善路,獨立套房,8,1,12.58,1.0,0.0,1.0,1,12,12000.0
獨立大套房💎走路一分鐘到逢甲大學,台中市西屯區逢甲路,西屯區,逢甲路,獨立套房,8,1,10.0,1.0,0.0,1.0,4,5,7999.0
總管家五期社會住宅新屋2房平車,台中市南屯區大昌街100號,南屯區,大昌街,整層住家,7,3,25.12,2.0,1.0,1.0,5,12,28417.0
總管家社宅市府旁有補助免仲費一只皮箱入住,台中市西屯區文心路二段566號,西屯區,文心路二段,整層住家,8,3,27.7,3.0,2.0,2.0,6,23,32100.0
勤美草悟道大套房~單純透套~含網路水費,台中市西區中美街253巷,西區,中美街,獨立套房,5,1,7.0,1.0,0.0,1.0,1,2,8000.0
💗台電💗1房1廳💗獨洗曬,台中市南屯區大墩十街,南屯區,大墩十街,整層住家,7,3,12.0,1.0,1.0,1.0,3,5,9999.0
視野家具家電全/大2房/平車/可報稅,台中市北屯區樹孝路,北屯區,樹孝路,整層住家,6,3,19.18,2.0,2.0,1.0,10,14,27400.0
💛文心興安商圈💛溫馨兩房含車管,台中市北屯區文心路四段821號,北屯區,文心路四段,整層住家,6,3,20.0,2.0,1.0,1.0,16,24,20000.0
逢甲獨洗、獨曬陽台套房/24小時管理,台中市西屯區西安街277巷,西屯區,西安街,獨立套房,8,1,7.0,1.0,0.0,1.0,3,8,6000.0
微笑城市二期全新三房兩廳兩衛,台中市南屯區嶺東南路,南屯區,嶺東南路,整層住家,7,3,28.0,3.0,2.0,2.0,6,15,32000.0
逢甲青海十二期輕豪宅2房(平面大車位),台中市西屯區青海南街,西屯區,青海南街,整層住家,8,3,16.08,2.0,2.0,2.0,7,12,29000.0
櫻花捷運套房❤️台水台電*24小時管理,台中市西屯區櫻城二街8號,西屯區,櫻城二街,獨立套房,8,1,4.23,1.0,0.0,1.0,5,7,7000.0
可寵物★陽台獨洗曬★流理台★近中科★,台中市西屯區福科路,西屯區,福科路,獨立套房,8,1,13.0,1.0,0.0,1.0,3,4,14999.0
BC🔥全新北屯好事多大三房平車/捷運站,台中市北屯區敦富路,北屯區,敦富路,整層住家,6,3,31.5,3.0,2.0,2.0,12,15,42600.0
[達麗居山]四改三大空間💖機能優採光佳,台中市北屯區敦富路,北屯區,敦富路,整層住家,6,3,32.0,3.0,2.0,2.0,12,15,42600.0
北屯好市多大四房平車全新交屋,台中市北屯區南興北一路,北屯區,南興北一路,整層住家,6,3,31.9,4.0,2.0,2.0,8,14,32500.0
Nice好房北屯好市多三房獨立平車含管,台中市北屯區敦富二街185號,北屯區,敦富二街,整層住家,6,3,25.15,3.0,2.0,2.0,12,12,31000.0
"電梯大樓,即可入住,近中科大及中醫大",台中市北區公園路,北區,公園路,分租套房,2,2,5.0,1.0,0.0,1.0,3,12,6000.0
超值逢甲商圈，燕國天地，優質套房，含管,台中市西屯區黎明路三段,西屯區,黎明路三段,獨立套房,8,1,8.0,1.0,0.0,1.0,3,13,5500.0
樓中樓精美套房.管理員.台水電帳單,台中市北區五常街,北區,五常街,獨立套房,2,1,12.0,1.0,0.0,1.0,16,17,11500.0
❤陽台獨洗❤全新未住❤採光通風電梯沙發,台中市北區國泰街32號,北區,國泰街,獨立套房,2,1,9.0,1.0,0.0,1.0,5,8,9999.0
可寵貓美三房附平面車位,台中市南區三民西路,南區,三民西路,整層住家,3,3,26.53,3.0,2.0,2.0,10,15,28943.0
🌸全新｜限女生｜安全🌸,台中市南區國光路365巷,南區,國光路,獨立套房,3,1,6.0,1.0,0.0,1.0,4,4,5299.0
3面採光可補助戶籍機上車位,台中市南屯區黎明路二段,南屯區,黎明路二段,整層住家,7,3,20.0,3.0,2.0,2.0,7,12,29999.0
☎近全新完工兩+1房☎質感溫馨小家庭可,台中市北屯區中清路二段,北屯區,中清路二段,整層住家,6,3,28.0,2.0,2.0,1.0,7,11,24000.0
美術館勤美~陽台獨洗~大坪數~乾溼分離,台中市西區美村路一段,西區,美村路一段,獨立套房,5,1,15.0,1.0,0.0,1.0,3,5,10000.0
北屯水湳最俗擱大碗質感2+1房選這間速約,台中市北屯區中清路二段,北屯區,中清路二段,整層住家,6,3,30.0,2.0,2.0,1.0,7,8,23999.0
💕可短租💕浴室開窗💕小資首選💕,台中市西區五權五街,西區,五權五街,獨立套房,5,1,8.0,1.0,0.0,1.0,5,6,5200.0
大陽台近嶺東大學精密科技園區高鐵站,台中市南屯區建功路,南屯區,建功路,獨立套房,7,1,6.5,1.0,0.0,1.0,3,5,6500.0
🌈電梯大套✅視野戶✅汽車好停✅雙面採光,台中市西屯區福星路,西屯區,福星路,獨立套房,8,1,12.0,1.0,0.0,1.0,6,8,9300.0
近秀泰火車站7坪限女性電費一度3塊5,台中市東區綀武路,東區,綀武路,獨立套房,4,1,7.0,1.0,0.0,1.0,3,6,7500.0
近IKEA大墩家樂福♥質感裝潢♥採光好,台中市南屯區大墩十一街,南屯區,大墩十一街,獨立套房,7,1,10.0,1.0,0.0,1.0,5,7,9500.0
房仲少林寺🔥嶺東微笑城市兩房家俱全,台中市南屯區嶺東南路151號,南屯區,嶺東南路,整層住家,7,3,22.6,2.0,2.0,1.0,7,15,22470.0
小資合租必看⭐雙面採光⭐陽台流理台⭐水湳,台中市北屯區大連路一段,北屯區,大連路一段,整層住家,6,3,25.15,2.0,1.0,1.0,2,3,16500.0
臺水電，速洽！熱鬧商圈便宜套房,台中市北區崇德路一段,北區,崇德路一段,獨立套房,2,1,9.0,1.0,0.0,1.0,4,15,6999.0
天津北平商圈，鬧中取靜。戶數單純。,台中市北區青島一街,北區,青島一街,分租套房,2,2,9.0,1.0,0.0,1.0,3,3,9000.0
水湳經貿兩房兩衛/附車位/屋況佳,台中市西屯區長安路二段131巷,西屯區,長安路二段,整層住家,8,3,18.0,2.0,2.0,2.0,4,12,26000.0
西區✔️秒殺釋出◎陽台獨洗✔️搶先預約,台中市西區梅川西路二段,西區,梅川西路二段,獨立套房,5,1,10.0,1.0,0.0,1.0,5,6,10500.0
可貓🎀全新完工🎀陽台獨洗曬🎀有電梯,台中市北屯區平興街,北屯區,平興街,獨立套房,6,1,12.0,1.0,0.0,1.0,8,8,11998.0
水湳G7*獨洗獨曬*購物便利*安靜,台中市北屯區大連西路,北屯區,大連西路,獨立套房,6,1,6.0,1.0,0.0,1.0,3,3,5999.0
全新完工陽台獨洗近興大國圖中山醫中投忠孝,台中市南區五權南路,南區,五權南路,獨立套房,3,1,12.0,1.0,0.0,1.0,3,7,11500.0
北區文心路山西路中清捷運站肯德基全新套房,台中市北區遼陽一街,北區,遼陽一街,獨立套房,2,1,8.5,1.0,0.0,1.0,3,7,7500.0
綠園道全新2房附汽機車位,台中市西區台灣大道二段311巷,西區,台灣大道二段,整層住家,5,3,32.35,2.0,2.0,1.0,5,10,30088.0
逢甲福上巷學生四房公寓出租,台中市西屯區福上巷319巷,西屯區,福上巷,整層住家,8,3,25.0,4.0,1.0,2.0,5,5,13000.0
可寵大間❤️獨洗曬❤️採光格局方正,台中市南區建國南路,南區,建國南路,獨立套房,3,1,13.0,1.0,0.0,1.0,2,6,11999.0
逢甲電梯新裝修3房1廳1衛出租(限學生),台中市西屯區上石南八巷,西屯區,上石南八巷,整層住家,8,3,20.0,3.0,1.0,1.0,2,8,17800.0
💖裝潢美電梯社區管理陽台獨洗電梯,台中市西區朝陽街61巷,西區,朝陽街,整層住家,5,3,16.0,2.0,1.0,1.0,1,5,16490.0
時尚興大☸IKEA設計☸雙人沙發☸獨洗曬,台中市南區仁和路,南區,仁和路,獨立套房,3,1,10.0,1.0,0.0,1.0,2,4,6000.0
W時代💋中科榮總福科😁一房平車,台中市西屯區國安二路179號,西屯區,國安二路,整層住家,8,3,22.0,1.0,1.0,1.0,4,22,26000.0
秒殺🌈超便宜🌈正一房一廳🌈陽台獨洗,台中市北區德化街,北區,德化街,整層住家,2,3,16.0,1.0,1.0,1.0,2,3,9500.0
總太可寵三房👀河岸景觀宅👀平面大車位,台中市北屯區環太東路,北屯區,環太東路,整層住家,6,3,25.0,3.0,1.0,1.0,3,15,28000.0
走路就到逢甲👀學生套房👀秒殺租金,台中市西屯區西屯路二段,西屯區,西屯路二段,獨立套房,8,1,8.0,1.0,0.0,1.0,3,5,7000.0
✨小資首選✨電梯美屋✨背包客最愛✨子母車,台中市北區原子街,北區,原子街,獨立套房,2,1,5.0,1.0,0.0,1.0,3,6,5000.0
💖全新獨洗家電全新社區管理收垃圾可貓,台中市北區太原九街,北區,太原九街,獨立套房,2,1,8.0,1.0,0.0,1.0,5,5,7990.0
讚!!含管!!近中國醫崇德高樓採光三房,台中市北區崇德路一段268號,北區,崇德路一段,整層住家,2,3,24.0,3.0,2.0,2.0,8,14,23000.0
一中親親中國醫#陽台#採光#獨洗曬流理台,台中市北區北屯路10號,北區,北屯路,獨立套房,2,1,12.0,1.0,0.0,1.0,3,5,8000.0
陽台獨洗⭐衛浴開窗⭐可報稅租補⭐流理臺⭐,台中市北屯區平德路,北屯區,平德路,獨立套房,6,1,12.26,1.0,0.0,1.0,2,7,9700.0
2房有冷氣有機械下層車位近美術館,台中市西區樂群街270號,西區,樂群街,整層住家,5,3,23.7,2.0,2.0,1.0,12,14,18788.0
東海工業區┃全新錯過不再┃陽台獨洗汽車位,台中市西屯區工業區三十八路,西屯區,工業區三十八路,獨立套房,8,1,15.1,1.0,0.0,1.0,3,7,9999.0
東海工業區┃全新要租要快┃陽台獨洗汽車位,台中市西屯區順和七街,西屯區,順和七街,獨立套房,8,1,15.1,1.0,0.0,1.0,3,7,9999.0
美裝潢｜全新未住✅沙發✅養貓狗✅洗烘脫,台中市南區復興路二段,南區,復興路二段,獨立套房,3,1,12.0,1.0,0.0,1.0,4,5,11000.0
中科澄清~可狗🐶貓🐱~陽台~採光通風,台中市西屯區福林路,西屯區,福林路,獨立套房,8,1,15.0,1.0,0.0,1.0,3,5,15000.0
可寵🍎市政香榭一房一廳🍎台水台電,台中市西屯區台灣大道二段,西屯區,台灣大道二段,獨立套房,8,1,13.5,1.0,0.0,1.0,10,14,18000.0
城市租屋❤西屯｜獨洗曬✔️子母車✔️陽台✔️,台中市西屯區西屯路二段,西屯區,西屯路二段,住宅,8,4,12.0,1.0,1.0,1.0,4,4,10500.0
兩房✅雙陽台獨洗✅電梯✅子母車✅雙層冰箱,台中市北區梅川東路三段,北區,梅川東路三段,整層住家,2,3,18.0,2.0,1.0,1.0,3,7,17000.0
💖近台中火車站💖新時代💖短租可談,台中市東區大智路,東區,大智路,獨立套房,4,1,8.0,1.0,0.0,1.0,3,6,7000.0
💖近台中火車站💖新時代💖短租可談,台中市東區大智路,東區,大智路,獨立套房,4,1,8.0,1.0,0.0,1.0,2,6,7500.0
小紀-【單身貴族✨生活便利✨絕美採光✨精美大套房】,台中市西屯區四川路,西屯區,四川路,住宅,8,4,8.0,1.0,1.0,1.0,2,2,10500.0
整棟全新⭐陽台獨洗⭐子母車⭐機車位⭐東海,台中市西屯區順和七街,西屯區,順和七街,獨立套房,8,1,13.5,1.0,0.0,1.0,3,8,10000.0
新光遠百❗惠宇建設⭐附設車位可配置傢俱,台中市西屯區惠來路三段,西屯區,惠來路三段,整層住家,8,3,27.29,3.0,2.0,2.0,4,14,36106.0
興安捷運日式電梯絕美飯店級大套房,台中市北屯區文心路四段,北屯區,文心路四段,獨立套房,6,1,12.0,1.0,0.0,1.0,5,7,12700.0
三房車位可停休旅朝南視野景觀戶不怕別人吵,台中市北屯區軍福十五路,北屯區,軍福十五路,整層住家,6,3,25.0,3.0,2.0,2.0,15,15,27000.0
中國醫免爬樓梯精美套房-有陽台,台中市北區五義街166號,北區,五義街,獨立套房,2,1,5.0,1.0,0.0,1.0,1,3,7200.0
🌕台中火車站🌕戶數單純🌕飲水機🌕,台中市東區立德街,東區,立德街,獨立套房,4,1,8.0,1.0,0.0,1.0,2,2,5800.0
近一中街台體中國醫商圈獨曬通風可選小套房,台中市北屯區北屯路75號,北屯區,北屯路,獨立套房,6,1,30.0,1.0,0.0,1.0,4,5,6000.0
中國醫學院旁看屋更滿意.一大房一大廳.,台中市北區美德街68巷,北區,美德街,獨立套房,2,1,15.0,1.0,0.0,1.0,7,7,8500.0
"可短租一個月,套房近台灣大道柳川",台中市中區興民街8號,中區,興民街,獨立套房,1,1,8.0,1.0,0.0,1.0,4,4,4300.0
太原路西屯區，全新整理電梯套房,台中市西屯區太原路一段191號,西屯區,太原路一段,分租套房,8,2,8.0,1.0,0.0,1.0,6,7,11000.0
體大⭐陽台獨洗⭐電梯⭐採光好⭐子母車,台中市北區進化路,北區,進化路,獨立套房,2,1,10.0,1.0,0.0,1.0,3,5,6500.0
社會住宅/大一房・家具家電全《免仲介費》,台中市北屯區文心路四段288號,北屯區,文心路四段,整層住家,6,3,19.04,1.0,1.0,1.0,15,22,19623.0
🌸興大綠園道健康公園旁~整層分租大套房,台中市南區南平一街9號,南區,南平一街,分租套房,3,2,10.0,1.0,0.0,1.0,7,7,9800.0
逢甲商圈-公寓套房,台中市西屯區黎明路三段302巷8號,西屯區,黎明路三段,獨立套房,8,1,7.5,1.0,0.0,1.0,4,5,5000.0
🔥超大兩房🔥✅陽台獨洗獨曬,台中市北屯區太原路三段150巷,北屯區,太原路三段,整層住家,6,3,20.0,2.0,1.0,1.0,1,5,29000.0
🏆水湳全新兩房平車露台戶附裝潢,台中市北屯區后庄二街,北屯區,后庄二街,整層住家,6,3,15.0,2.0,2.0,1.0,3,11,28000.0
近大德國中💎優質美套可寵💎設備齊全,台中市北屯區中清路二段,北屯區,中清路二段,分租套房,6,2,15.0,1.0,0.0,1.0,6,6,11000.0
可租1個月2個月(短期)的文心路精品套房,台中市北屯區文心路四段672號,北屯區,文心路四段,獨立套房,6,1,12.0,1.0,0.0,1.0,8,24,9000.0
中國醫舒適套房,台中市北區大德街66巷8號,北區,大德街,分租套房,2,2,7.0,1.0,0.0,1.0,2,2,9000.0
小熊屋：興富發七期博克萊高樓視野宅※獨家,台中市南屯區大墩七街528號,南屯區,大墩七街,整層住家,7,3,31.98,2.0,1.0,1.0,14,24,31800.0
秒殺可寵大套房/大空間有陽台/家具全,台中市北區國強街126巷,北區,國強街,獨立套房,2,1,13.0,1.0,0.0,1.0,2,3,11999.0
可寵♥電梯♥大間♥採光通風♥子母車,台中市東區力行路52巷9號,東區,力行路,獨立套房,4,1,8.0,1.0,0.0,1.0,5,7,7500.0
CP值大套房🍎全新衛浴🍎採光通風佳,台中市西屯區逢明街,西屯區,逢明街,獨立套房,8,1,8.0,1.0,0.0,1.0,2,5,6500.0
總太聚作稀有雙衛浴兩房面公園,台中市北屯區環太東路,北屯區,環太東路,整層住家,6,3,22.49,2.0,2.0,2.0,3,15,23000.0
可貓🌈電梯🌈子母車🌈家俱電全配,台中市西屯區天水東街,西屯區,天水東街,獨立套房,8,1,10.0,1.0,0.0,1.0,2,7,9000.0
屋主自租近美術館/台中師範/台中地院,台中市西區柳川東路二段,西區,柳川東路二段,獨立套房,5,1,6.0,1.0,0.0,1.0,5,5,6800.0
西屯二房二衛❤️空間超大❤️無傢俱家電齊,台中市西屯區至善路42號,西屯區,至善路,整層住家,8,3,28.0,2.0,1.0,2.0,3,12,28500.0
⭐近捷運站丨電梯別墅丨美套房⭐,台中市北屯區軍榮街,北屯區,軍榮街,獨立套房,6,1,10.0,1.0,0.0,1.0,2,4,14000.0
台電計費/COSMED正大墩路/有廚房,台中市南屯區大墩路260號,南屯區,大墩路,整層住家,7,3,15.0,1.0,1.0,1.0,7,7,16800.0
全新完工獨洗曬套房,台中市西屯區福上巷,西屯區,福上巷,獨立套房,8,1,15.0,1.0,0.0,1.0,4,4,15000.0
兩房✦可租車位✦近捷運站✦稀有釋出,台中市北屯區文心路四段,北屯區,文心路四段,整層住家,6,3,26.0,2.0,2.0,1.0,3,15,27000.0
#北屯好事多#惠宇建設#三房全配含平車#,台中市北屯區南興路,北屯區,南興路,整層住家,6,3,30.0,3.0,2.0,2.0,4,15,38000.0
整層全新附傢俱平面車位,台中市北屯區敦富二街,北屯區,敦富二街,整層住家,6,3,16.9,2.0,1.0,1.0,3,12,26000.0
可貓❤陽台獨洗❤子母車❤專人管理❤,台中市北區青島西街,北區,青島西街,整層住家,2,3,12.0,1.0,1.0,1.0,3,4,12998.0
草悟道✅雙層冰箱✅大空間✅系統衣櫃✅寧靜,台中市西區精誠七街,西區,精誠七街,獨立套房,5,1,12.0,1.0,0.0,1.0,3,5,10500.0
🍺富築🍺獨洗陽台🍺子母車🍺可小寵,台中市北區健行路664巷,北區,健行路,獨立套房,2,1,8.0,1.0,0.0,1.0,5,6,6999.0
🌈陽台獨洗✅專屬車位✅裝潢精美✅,台中市北區五權路,北區,五權路,獨立套房,2,1,10.0,1.0,0.0,1.0,10,10,8500.0
三房車位無傢俱有家電,台中市西屯區長安路二段,西屯區,長安路二段,整層住家,8,3,23.0,3.0,2.0,2.0,3,8,21000.0
德鑫G7首綻捷運宅屋主自租,台中市北區北平四街5號,北區,北平四街,整層住家,2,3,18.0,1.0,1.0,1.0,14,15,24000.0
興大優質套房~新年優惠價4600元,台中市南區南門路,南區,南門路,獨立套房,3,1,6.0,1.0,0.0,1.0,5,6,4500.0
2房1廳可寵🔥興安商圈/電梯🔥獨洗曬,台中市北屯區興安路二段,北屯區,興安路二段,整層住家,6,3,20.0,2.0,1.0,1.0,4,6,21750.0
低總價大空間~力行國小旁整層3房出租,台中市東區富貴街,東區,富貴街,整層住家,4,3,30.0,3.0,2.0,2.0,5,5,15000.0
～～第一手全新完工新屋~~搶先入住~~,台中市南屯區大墩七街,南屯區,大墩七街,獨立套房,7,1,24.64,1.0,0.0,1.0,2,24,33000.0
近家樂福電梯美套房,台中市西屯區青海路二段,西屯區,青海路二段,住宅,8,4,8.43,1.0,0.0,1.0,8,14,8000.0
北屯熱河路全配可貓優質2房,台中市北屯區熱河路二段,北屯區,熱河路二段,整層住家,6,3,20.0,2.0,1.0,1.0,6,19,31000.0
🌵富築🌵獨洗曬🌵子母車🌵飲水機,台中市北區忠明路,北區,忠明路,獨立套房,2,1,12.0,1.0,0.0,1.0,3,5,10000.0
全新兩房木地板下樓逛逢甲大空間,台中市西屯區逢甲路103號,西屯區,逢甲路,整層住家,8,3,25.0,2.0,2.0,1.0,3,5,19999.0
捷運舊社站泰具捷世代全新未住溫馨三房~張景勝最謹慎,台中市北屯區松竹五路二段428號,北屯區,松竹五路二段,住宅,6,4,21.42,3.0,2.0,2.0,11,15,30000.0
惠文學區四房+車位~地點好免擔心停車問題,台中市南屯區河南路四段350巷,南屯區,河南路四段,整層住家,7,3,31.23,4.0,2.0,2.0,5,17,30000.0
彩虹眷村旁三房,台中市南屯區嶺東南路,南屯區,嶺東南路,整層住家,7,3,25.0,3.0,2.0,2.0,5,7,17000.0
採光好又寧靜的優質套房,台中市西屯區四川二街,西屯區,四川二街,獨立套房,8,1,8.0,1.0,0.0,1.0,4,7,6000.0
全新整理⭐三區交界點⭐陽台獨洗⭐大面採光,台中市中區三民路二段,中區,三民路二段,整層住家,1,3,23.25,2.0,2.0,1.0,8,8,24500.0
"北屯區旅順路,近捷運文心中清站107",台中市北屯區旅順路一段,北屯區,旅順路一段,獨立套房,6,1,6.0,1.0,0.0,1.0,7,7,6000.0
北屯俗擱大碗這間選這間！視野兩房含車位,台中市北屯區文心路四段,北屯區,文心路四段,整層住家,6,3,25.0,2.0,1.0,1.0,16,24,21000.0
